"I have now been three times ( can you blame a gal for craving a burger ? ) and each time everyone is almost too overfriendly . The chicken didn ' t stand out as being of particularly low quality , but the noodles were some of the worst I"
"I have a reason for wanting to review a chain such as Del Taco ! I went here the other day , as I had a Deal Chicken for this place . The main & front room have shows as well . i especially like the dirty chai . BTW"
"I just can ' t stand it when a great business carelessly regresses to the mean . . The service was poor , unprofessional and a bit chaotic . . I always go during the half yearly sale , so that I can get some good deals on my designer"
"though there weren ' t any tables to accomodate our party we were able to stand / be seated comfortably around one of the high - tops . "" "" i am so disappointed with this place . . I took my friends 11 year old there after he played"
"Next time , I ' ll go with a Beer instead of Wine and try sitting in the dining room . ) The Suprise Crazy Roll , served with a sweet wasabi sauce , is always on our Sushi order . . . If you haven ' t been to"
"The Ceviche tostada is really good too , but is difficult to eat , so don ' t wear your sunday best . Maybe that makes me a coffee snob , I am not sure . The presentation of the sashimi was interesting . Even dive bars need a bit"
"What ' s worse is that every bottle I ordered wasn ' t cold , tasted like they just threw it in the ice bin 30 minutes before . There are not many places that you can get a $ 5 cosmo , appletini , and lemon drop martinis ."
"Each stop is a mystery grab bag of the teeming masses of people here in town . Great price ! Beats other buffets in the East Valley . Table and chairs had a slightly sticky feeling to them ( nice , eh ? ) . It was better than most"
"The atmosphere was nice , if very cafeteria like . I also don ' t drink soda so i ordered a lemonaid and since it was made at the bar ( non - alcoholic ) they were 4 bucks each . The cake was beautiful with sugar flowers and gelatin"
"My main tip to you is only eat half and then pause to let it sink in - take a break to drink your beer or something . The place has several beers in coolers along the walls as well . . I dig the dancing , the bbq ("
". A nice man , Terry , drove the shuttle from the airport and was very helpful giving me some "" "" things to do ideas "" "" around the area - movie theatre , shopping mall . . This is a gay friendly restaurant so it ' s a"
"We were seated with dinner menus but not a sushi menu . After two years of getting our date on at places like Postino ' s , St . It ' s too bad it ' s not located on the ground floor of the school , replacing the space"
"We had delicious tacos , yummy margaritas and left thinking how great people in AZ are : ) "" "" More expensive than some of the other nearby locations ( $ 5 military lot next door ) The shuttle was nice and quick shuttle despite odd hours of the night"
""" "" After living oceanfront in Mancora , on the northern coast of Peru , for 4 months I became very accustomed to eating very fresh , excellent ceviche on a very regular basis . take the poor little thing outside and deal with the problem , don ' t"
""" "" Being a Phoenix native , I almost felt embarassed that I only ate at Pete ' s for the first time a few days ago . . it ' s comfort food , what can I say ? Their sandwiches are mostly good . Front desk staff were"
"from the fried okra to the jambalaya . I was honestly impressed by the excellent selection on tap , including some crazy stuff I had never head of before . . I cant get enough of this place ! ! "" "" I don ' t drink , so I"
"The staff was pretty friendly , and helpful . Trust me . Although the pizza was terrific at that "" "" other "" "" restaurant in Heritage square , I had a pretty UNBELIEVABLE experience . We can ' t wait to get pregnant so I have an excuse to"
"Of course we had to try the fries and onion rings . They also do a really tasty potato salad , sweet potato pie , and cobbler . it didn ' t have a ton of flavor . . My parents wanted fish tacos ( they only know Rubio '"
She got everything done in time for my trip . I liked the fact that you tell them what you want and they toss it on the grill right in front of you . A few things I ' m not so crazy about : The great room is this
""" I went to Arriba last night with my wife and another couple . Another cool thing about this theater is the location . "" "" Having just moved to Scottsdale , I had seen Four Peaks brews at local restaurants and couldn ' t wait to get the hotel"
"I knew that a great Asian market was next door as well and these things were the first things that signaled to me that I was probably going to get good food . Coming from Colorado , though , the relative comparison makes it just a 3 . I really"
